# Started logging at 2018-11-29T11:47:27.051759
time, face index, event
0, -1, wait
# Started logging at 2018-11-29T11:48:08.185427
# Started logging at 2018-11-29T11:48:08.185427
time, face index, event
time, face index, event
2, 11, constriction
2, 25, constriction
2, 12, constriction
2, 83, constriction
2, 26, constriction
2, 24, constriction
2, 103, constriction
2, 146, constriction
2, 20, constriction
2, 102, constriction
2, 167, constriction
2, 40, constriction
2, 145, constriction
2, 10, constriction
2, 147, constriction
2, 21, constriction
3, 21, constriction
3, 167, constriction
3, 145, constriction
3, 147, constriction
3, 26, constriction
3, 20, constriction
3, 10, constriction
3, 11, constriction
3, 2, constriction
3, 25, constriction
3, 103, constriction
3, 40, constriction
3, 22, constriction
3, 24, constriction
3, 12, constriction
3, 83, constriction
3, 146, constriction
3, 102, constriction
4, 10, constriction
4, 20, constriction
4, 21, contraction
4, 40, contraction
4, 146, contraction
4, 11, contraction
4, 40, constriction
4, 145, contraction
4, 25, constriction
4, 83, contraction
4, 26, constriction
4, 167, constriction
4, 147, contraction
4, 24, constriction
4, 12, constriction
4, 22, constriction
4, 145, contraction
4, 145, constriction
4, 147, constriction
4, 147, contraction
4, 11, constriction
4, 102, constriction
4, 83, constriction
4, 103, constriction
4, 12, contraction
4, 145, contraction
4, 167, contraction
4, 21, constriction
4, 2, constriction
4, 146, constriction
5, 83, contraction
5, 12, contraction
5, 26, constriction
5, 2, contraction
5, 83, contraction
5, 145, constriction
5, 20, constriction
5, 26, contraction
5, 24, constriction
5, 103, constriction
5, 11, constriction
5, 146, constriction
5, 10, contraction
5, 25, constriction
5, 147, contraction
5, 24, contraction
5, 145, contraction
5, 11, contraction
5, 167, constriction
5, 83, contraction
5, 145, contraction
5, 11, contraction
5, 21, constriction
5, 83, constriction
5, 102, constriction
5, 83, contraction
5, 146, contraction
5, 10, constriction
5, 147, constriction
5, 2, constriction
5, 10, contraction
5, 26, contraction
5, 11, contraction
5, 147, contraction
5, 25, contraction
5, 26, contraction
5, 12, constriction
5, 2, contraction
5, 145, contraction
5, 40, constriction
5, 12, contraction
5, 22, constriction
5, 167, contraction
5, 40, contraction
5, 21, contraction
5, 25, contraction
6, 21, contraction
6, 26, contraction
6, 20, contraction
6, 22, contraction
6, 25, contraction
6, 40, contraction
6, 147, constriction
6, 21, constriction
6, 25, contraction
6, 20, contraction
6, 11, contraction
6, 26, contraction
6, 167, contraction
6, 40, contraction
6, 24, contraction
6, 83, contraction
6, 2, contraction
6, 20, contraction
6, 22, contraction
6, 12, contraction
6, 83, constriction
6, 20, constriction
6, 145, constriction
6, 102, contraction
6, 2, constriction
6, 40, constriction
6, 103, constriction
6, 102, contraction
6, 22, contraction
6, 167, contraction
6, 22, contraction
6, 26, constriction
6, 20, contraction
6, 145, contraction
6, 11, contraction
6, 145, contraction
6, 40, contraction
6, 102, contraction
6, 146, contraction
6, 83, contraction
6, 21, contraction
6, 12, contraction
6, 11, constriction
6, 12, constriction
6, 22, contraction
6, 10, constriction
6, 22, contraction
6, 25, constriction
6, 146, contraction
6, 146, constriction
6, 167, constriction
6, 10, contraction
6, 24, contraction
6, 103, contraction
6, 11, contraction
6, 24, contraction
6, 145, contraction
6, 10, contraction
6, 103, contraction
6, 145, contraction
6, 2, contraction
6, 21, contraction
6, 24, contraction
6, 26, contraction
6, 10, contraction
6, 103, contraction
6, 102, constriction
6, 25, contraction
6, 83, contraction
6, 11, contraction
6, 25, contraction
6, 22, constriction
6, 12, contraction
6, 24, constriction
6, 147, contraction
6, 24, contraction
7, 24, contraction
7, 22, contraction
7, 11, constriction
7, 24, contraction
7, 103, constriction
7, 21, constriction
7, 25, contraction
7, 22, contraction
7, 20, contraction
7, 102, contraction
7, 21, contraction
7, 103, contraction
7, 167, contraction
7, 102, constriction
7, 20, constriction
7, 83, constriction
7, 12, contraction
7, 147, contraction
7, 20, contraction
7, 40, contraction
7, 102, contraction
7, 102, contraction
7, 10, contraction
7, 24, constriction
7, 147, constriction
7, 11, contraction
7, 22, contraction
7, 145, constriction
7, 145, contraction
7, 20, contraction
7, 20, contraction
7, 22, contraction
7, 26, contraction
7, 26, constriction
7, 25, constriction
7, 40, contraction
7, 10, constriction
7, 11, contraction
7, 21, contraction
7, 145, contraction
7, 24, contraction
7, 103, contraction
7, 11, contraction
7, 146, constriction
7, 102, contraction
7, 40, contraction
7, 12, constriction
7, 22, contraction
7, 24, contraction
7, 40, constriction
7, 167, contraction
7, 22, constriction
7, 146, contraction
7, 145, contraction
7, 167, constriction
7, 2, constriction
7, 25, contraction
8, 102, constriction
8, 145, contraction
8, 22, contraction
8, 22, constriction
8, 10, constriction
8, 26, constriction
8, 147, constriction
8, 103, contraction
8, 145, constriction
8, 24, contraction
8, 103, constriction
8, 146, contraction
8, 40, constriction
8, 12, contraction
8, 21, contraction
8, 21, constriction
8, 24, constriction
8, 11, constriction
8, 167, constriction
8, 2, constriction
8, 20, constriction
8, 25, constriction
8, 83, constriction
8, 146, constriction
8, 12, constriction
9, 22, constriction
9, 147, constriction
9, 21, constriction
9, 20, constriction
9, 25, contraction
9, 40, constriction
9, 145, contraction
9, 2, contraction
9, 26, constriction
9, 11, constriction
9, 10, constriction
9, 11, contraction
9, 103, constriction
9, 145, constriction
9, 24, contraction
9, 22, contraction
9, 26, contraction
9, 12, constriction
9, 25, constriction
9, 167, constriction
9, 83, contraction
9, 102, contraction
9, 83, constriction
9, 146, constriction
9, 11, contraction
9, 103, contraction
9, 24, constriction
9, 102, contraction
9, 2, constriction
9, 102, constriction
10, 10, constriction
10, 22, constriction
10, 20, constriction
10, 145, constriction
10, 167, constriction
10, 103, constriction
10, 26, constriction
10, 11, constriction
10, 2, constriction
10, 12, constriction
10, 102, constriction
10, 40, constriction
10, 83, constriction
10, 21, constriction
10, 146, constriction
10, 147, constriction
10, 25, constriction
10, 24, constriction
11, 10, constriction
11, 103, constriction
11, 21, constriction
11, 147, constriction
11, 146, constriction
11, 2, constriction
11, 25, constriction
11, 11, constriction
11, 26, constriction
11, 40, constriction
11, 145, constriction
11, 83, constriction
11, 20, constriction
11, 12, constriction
11, 24, constriction
11, 102, constriction
11, 167, constriction
11, 22, constriction
12, 146, constriction
12, 25, constriction
12, 22, constriction
12, 12, constriction
12, 2, constriction
12, 26, constriction
12, 24, constriction
12, 103, constriction
12, 145, constriction
12, 21, constriction
12, 147, constriction
12, 20, constriction
12, 167, constriction
12, 102, constriction
12, 40, constriction
12, 10, constriction
12, 83, constriction
12, 11, constriction
13, 147, constriction
13, 102, constriction
13, 10, constriction
13, 22, constriction
13, 83, constriction
13, 12, constriction
13, 2, constriction
13, 103, constriction
13, 24, constriction
13, 11, constriction
13, 167, constriction
13, 146, constriction
13, 25, constriction
13, 21, constriction
13, 26, constriction
13, 40, constriction
13, 145, constriction
13, 20, constriction
14, 25, constriction
14, 26, constriction
14, 2, constriction
14, 10, constriction
14, 147, constriction
14, 103, constriction
14, 40, constriction
14, 24, constriction
14, 102, constriction
14, 83, constriction
14, 20, constriction
14, 145, constriction
14, 11, constriction
14, 146, constriction
14, 22, constriction
14, 21, constriction
14, 167, constriction
14, 12, constriction
15, 102, constriction
15, 103, constriction
15, 11, constriction
15, 2, constriction
15, 21, constriction
15, 167, constriction
15, 24, constriction
15, 26, constriction
15, 10, constriction
15, 40, constriction
15, 22, constriction
15, 83, constriction
15, 146, constriction
15, 20, constriction
15, 25, constriction
15, 12, constriction
15, 145, constriction
15, 147, constriction
16, 102, constriction
16, 22, constriction
16, 2, constriction
16, 40, constriction
16, 12, constriction
16, 103, constriction
16, 83, constriction
16, 25, constriction
16, 10, constriction
16, 11, constriction
16, 145, constriction
16, 24, constriction
16, 146, constriction
16, 26, constriction
16, 147, constriction
16, 21, constriction
16, 20, constriction
16, 167, constriction
17, 21, constriction
17, 12, constriction
17, 11, constriction
17, 24, constriction
17, 147, constriction
17, 145, constriction
17, 10, constriction
17, 20, constriction
17, 102, constriction
17, 103, constriction
17, 83, constriction
17, 25, constriction
17, 146, constriction
17, 22, constriction
17, 26, constriction
17, 167, constriction
17, 40, constriction
17, 2, constriction
18, 12, constriction
18, 20, constriction
18, 24, constriction
18, 21, constriction
18, 102, constriction
18, 83, constriction
18, 25, constriction
18, 167, constriction
18, 10, constriction
18, 145, constriction
18, 40, constriction
18, 11, constriction
18, 146, constriction
18, 147, constriction
18, 22, constriction
18, 2, constriction
18, 26, constriction
18, 103, constriction
19, 2, constriction
19, 10, constriction
19, 146, constriction
19, 12, constriction
19, 167, constriction
19, 147, constriction
19, 83, constriction
19, 22, constriction
19, 102, constriction
19, 11, constriction
19, 24, constriction
19, 103, constriction
19, 21, constriction
19, 40, constriction
19, 20, constriction
19, 25, constriction
19, 145, constriction
19, 26, constriction
20, 167, constriction
20, 25, constriction
20, 147, constriction
20, 12, constriction
20, 21, constriction
20, 83, constriction
20, 103, constriction
20, 22, constriction
20, 24, constriction
20, 10, constriction
20, 102, constriction
20, 26, constriction
20, 2, constriction
20, 145, constriction
20, 146, constriction
20, 11, constriction
20, 40, constriction
20, 20, constriction
21, 145, constriction
21, 25, constriction
21, 22, constriction
21, 147, constriction
21, 146, constriction
21, 83, constriction
21, 40, constriction
21, 20, constriction
21, 102, constriction
21, 11, constriction
21, 12, constriction
21, 26, constriction
21, 21, constriction
21, 2, constriction
21, 103, constriction
21, 10, constriction
21, 167, constriction
21, 24, constriction
22, 21, constriction
22, 10, constriction
22, 2, constriction
22, 102, constriction
22, 12, constriction
22, 147, constriction
22, 145, constriction
22, 26, constriction
22, 20, constriction
22, 146, constriction
22, 22, constriction
22, 11, constriction
22, 167, constriction
22, 24, constriction
22, 83, constriction
22, 103, constriction
22, 40, constriction
22, 25, constriction
23, 145, constriction
23, 146, constriction
23, 12, constriction
23, 25, constriction
23, 103, constriction
23, 147, constriction
23, 40, constriction
23, 22, constriction
23, 24, constriction
23, 83, constriction
23, 11, constriction
23, 10, constriction
23, 167, constriction
23, 26, constriction
23, 2, constriction
23, 20, constriction
23, 21, constriction
23, 102, constriction
24, 167, constriction
24, 12, constriction
24, 10, constriction
24, 2, constriction
24, 22, constriction
24, 20, constriction
24, 83, constriction
24, 24, constriction
24, 146, constriction
24, 11, constriction
24, 25, constriction
24, 26, constriction
24, 147, constriction
24, 145, constriction
24, 102, constriction
24, 21, constriction
24, 40, constriction
24, 103, constriction
25, 21, constriction
25, 12, constriction
25, 147, constriction
25, 10, constriction
25, 25, constriction
25, 22, constriction
25, 83, constriction
25, 20, constriction
25, 2, constriction
25, 102, constriction
25, 145, constriction
25, 26, constriction
25, 24, constriction
25, 103, constriction
25, 146, constriction
25, 167, constriction
25, 40, constriction
25, 11, constriction
26, 12, constriction
26, 20, constriction
26, 26, constriction
26, 25, constriction
26, 147, constriction
26, 102, constriction
26, 167, constriction
26, 103, constriction
26, 2, constriction
26, 145, constriction
26, 24, constriction
26, 40, constriction
26, 146, constriction
26, 21, constriction
26, 10, constriction
26, 22, constriction
26, 11, constriction
26, 83, constriction
27, 40, constriction
27, 22, constriction
27, 12, constriction
27, 145, constriction
27, 26, constriction
27, 11, constriction
27, 2, constriction
27, 20, constriction
27, 24, constriction
27, 147, constriction
27, 10, constriction
27, 103, constriction
27, 21, constriction
27, 102, constriction
27, 25, constriction
27, 146, constriction
27, 167, constriction
27, 83, constriction
28, 25, constriction
28, 26, constriction
28, 12, constriction
28, 2, constriction
28, 24, constriction
28, 10, constriction
28, 11, constriction
28, 145, constriction
28, 103, constriction
28, 20, constriction
28, 22, constriction
28, 167, constriction
28, 147, constriction
28, 102, constriction
28, 21, constriction
28, 40, constriction
28, 146, constriction
28, 83, constriction
29, 21, constriction
29, 103, constriction
29, 25, constriction
29, 24, constriction
29, 167, constriction
29, 12, constriction
29, 10, constriction
29, 146, constriction
29, 20, constriction
29, 22, constriction
29, 102, constriction
29, 145, constriction
29, 11, constriction
29, 147, constriction
29, 83, constriction
29, 40, constriction
29, 2, constriction
29, 26, constriction
30, 147, constriction
30, 26, constriction
30, 12, constriction
30, 22, constriction
30, 20, constriction
30, 2, constriction
30, 146, constriction
30, 24, constriction
30, 102, constriction
30, 11, constriction
30, 21, constriction
30, 145, constriction
30, 25, constriction
30, 10, constriction
30, 167, constriction
30, 103, constriction
30, 83, constriction
30, 40, constriction
31, 145, constriction
31, 103, constriction
31, 12, constriction
31, 167, constriction
31, 10, constriction
31, 102, constriction
31, 26, constriction
31, 40, constriction
31, 20, constriction
31, 2, constriction
31, 83, constriction
31, 25, constriction
31, 21, constriction
31, 22, constriction
31, 11, constriction
31, 146, constriction
31, 24, constriction
31, 147, constriction
32, 2, constriction
32, 10, constriction
32, 145, constriction
32, 83, constriction
32, 20, constriction
32, 11, constriction
32, 25, constriction
32, 146, constriction
32, 102, constriction
32, 167, constriction
32, 24, constriction
32, 21, constriction
32, 22, constriction
32, 103, constriction
32, 147, constriction
32, 26, constriction
32, 40, constriction
32, 12, constriction
33, 25, constriction
33, 21, constriction
33, 167, constriction
33, 12, constriction
33, 102, constriction
33, 22, constriction
33, 103, constriction
33, 147, constriction
33, 2, constriction
33, 146, constriction
33, 83, constriction
33, 11, constriction
33, 145, constriction
33, 10, constriction
33, 26, constriction
33, 20, constriction
33, 24, constriction
33, 40, constriction
34, 20, constriction
34, 146, constriction
34, 145, constriction
34, 147, constriction
34, 25, constriction
34, 83, constriction
34, 11, constriction
34, 21, constriction
34, 40, constriction
34, 24, constriction
34, 167, constriction
34, 103, constriction
34, 22, constriction
34, 12, constriction
34, 2, constriction
34, 102, constriction
34, 10, constriction
34, 26, constriction
35, 102, constriction
35, 25, constriction
35, 167, constriction
35, 26, constriction
35, 40, constriction
